,budget,model,correct,wrong,total,n_pref_input,n_pref_output,theta_size,theta_additivity,n_items,n_test_subsets,n_tiers,alpha,p
0,1,CARD,37,0,49,1,133,1,1,4,14,3,0.1,0.1
1,1,CARD_COMP,37,0,49,1,133,1,1,4,14,3,0.1,0.1
2,1,CLF_COMP,53,16,147,1,147,1,1,4,14,3,0.1,0.1
3,1,CLF_UNION,53,16,147,1,147,1,1,4,14,3,0.1,0.1
4,1,ORD-INTER,53,16,133,1,133,1,1,4,14,3,0.1,0.1
5,1,ORD-UNION,37,0,49,1,49,1,1,4,14,3,0.1,0.1
6,1,ORD-COMP,37,0,49,1,49,1,1,4,14,3,0.1,0.1
7,1,ORD-COMP,37,0,49,1,49,1,1,4,14,3,0.1,0.1
8,2,CARD,37,0,49,2,133,1,1,4,14,3,0.1,0.1
9,2,CARD_COMP,37,0,49,2,133,1,1,4,14,3,0.1,0.1
10,2,CLF_COMP,53,16,147,2,147,1,1,4,14,3,0.1,0.1
11,2,CLF_UNION,53,16,147,2,147,1,1,4,14,3,0.1,0.1
12,2,ORD-INTER,53,16,133,2,133,1,1,4,14,3,0.1,0.1
13,2,ORD-UNION,37,0,49,2,49,1,1,4,14,3,0.1,0.1
14,2,ORD-COMP,37,0,49,2,49,1,1,4,14,3,0.1,0.1
15,2,ORD-COMP,37,0,49,2,49,1,1,4,14,3,0.1,0.1
16,3,CARD,45,0,71,5,109,2,1,4,14,3,0.1,0.1
17,3,CARD_COMP,45,0,71,5,109,2,1,4,14,3,0.1,0.1
18,3,CLF_COMP,51,16,145,5,147,2,1,4,14,3,0.1,0.1
19,3,CLF_UNION,51,16,145,5,147,2,1,4,14,3,0.1,0.1
20,3,ORD-INTER,51,6,107,5,109,2,1,4,14,3,0.1,0.1
21,3,ORD-UNION,45,0,71,5,73,2,1,4,14,3,0.1,0.1
22,3,ORD-COMP,45,0,71,5,73,2,1,4,14,3,0.1,0.1
23,3,ORD-COMP,45,0,71,5,73,2,1,4,14,3,0.1,0.1
24,4,CARD,50,0,78,7,101,3,1,4,14,3,0.1,0.1
25,4,CARD_COMP,50,0,78,7,101,3,1,4,14,3,0.1,0.1
26,4,CLF_COMP,50,14,136,7,139,3,1,4,14,3,0.1,0.1
27,4,CLF_UNION,50,14,136,7,139,3,1,4,14,3,0.1,0.1
28,4,ORD-INTER,42,0,70,7,73,3,1,4,14,3,0.1,0.1
29,4,ORD-UNION,42,0,58,7,61,3,1,4,14,3,0.1,0.1
30,4,ORD-COMP,42,0,58,7,61,3,1,4,14,3,0.1,0.1
31,4,ORD-COMP,42,0,58,7,61,3,1,4,14,3,0.1,0.1
32,5,CARD,49,0,77,9,101,3,1,4,14,3,0.1,0.1
33,5,CARD_COMP,49,0,77,9,101,3,1,4,14,3,0.1,0.1
34,5,CLF_COMP,49,14,135,9,139,3,1,4,14,3,0.1,0.1
35,5,CLF_UNION,49,14,135,9,139,3,1,4,14,3,0.1,0.1
36,5,ORD-INTER,41,0,69,9,73,3,1,4,14,3,0.1,0.1
37,5,ORD-UNION,41,0,57,9,61,3,1,4,14,3,0.1,0.1
38,5,ORD-COMP,41,0,57,9,61,3,1,4,14,3,0.1,0.1
39,5,ORD-COMP,41,0,57,9,61,3,1,4,14,3,0.1,0.1
40,6,CARD,44,0,72,11,105,3,1,4,14,3,0.1,0.1
