,budget,model,correct,wrong,total,n_pref_input,n_pref_output,theta_size,theta_additivity,n_items,n_test_subsets,n_tiers,alpha,p
3570,4,CARD,22,16,41,10,48,9,3,5,10,12,0.1,0.1
3571,4,CLF_UNION,22,18,43,10,44,9,3,5,10,12,0.1,0.1
3572,4,ORD-UNION,0,1,2,10,3,9,3,5,10,12,0.1,0.1
3573,4,CARD,22,8,37,10,52,9,3,5,10,12,0.1,0.1
3574,4,CLF_UNION,29,7,43,10,44,9,3,5,10,12,0.1,0.1
3575,4,ORD-UNION,0,0,2,10,3,9,3,5,10,12,0.1,0.1
3576,4,CARD,25,7,35,10,49,9,3,5,10,12,0.1,0.1
3577,4,CLF_UNION,30,6,39,10,44,9,3,5,10,12,0.1,0.1
3578,4,ORD-UNION,0,0,1,10,7,9,3,5,10,12,0.1,0.1
3579,4,CARD,21,10,37,10,52,9,3,5,10,12,0.1,0.1
3580,4,CLF_UNION,26,9,43,10,44,9,3,5,10,12,0.1,0.1
3581,4,ORD-UNION,0,0,1,10,2,9,3,5,10,12,0.1,0.1
3582,4,CARD,22,13,38,10,51,9,3,5,10,12,0.1,0.1
3583,4,CLF_UNION,26,14,43,10,43,9,3,5,10,12,0.1,0.1
3584,4,ORD-UNION,0,0,0,10,1,9,3,5,10,12,0.1,0.1
3585,5,CARD,27,4,37,15,52,9,3,5,10,12,0.1,0.1
3586,5,CLF_UNION,32,6,44,15,45,9,3,5,10,12,0.1,0.1
3587,5,ORD-UNION,0,0,2,15,3,9,3,5,10,12,0.1,0.1
3588,5,CARD,26,9,40,15,50,9,3,5,10,12,0.1,0.1
3589,5,CLF_UNION,30,9,45,15,45,9,3,5,10,12,0.1,0.1
3590,5,ORD-UNION,0,0,0,15,0,9,3,5,10,12,0.1,0.1
3591,5,CARD,21,11,37,15,52,9,3,5,10,12,0.1,0.1
3592,5,CLF_UNION,26,12,43,15,43,9,3,5,10,12,0.1,0.1
3593,5,ORD-UNION,1,0,2,15,3,9,3,5,10,12,0.1,0.1
3594,5,CARD,28,6,40,15,50,9,3,5,10,12,0.1,0.1
3595,5,CLF_UNION,34,5,45,15,45,9,3,5,10,12,0.1,0.1
3596,5,ORD-UNION,0,1,2,15,2,9,3,5,10,12,0.1,0.1
3597,5,CARD,27,13,43,15,47,9,3,5,10,12,0.1,0.1
3598,5,CLF_UNION,26,15,44,15,44,9,3,5,10,12,0.1,0.1
3599,5,ORD-UNION,0,0,1,15,1,9,3,5,10,12,0.1,0.1
3600,6,CARD,24,13,42,20,47,9,3,5,10,12,0.1,0.1
3601,6,CLF_UNION,23,15,43,20,44,9,3,5,10,12,0.1,0.1
3602,6,ORD-UNION,1,0,2,20,3,9,3,5,10,12,0.1,0.1
3603,6,CARD,22,14,39,20,50,9,3,5,10,12,0.1,0.1
3604,6,CLF_UNION,28,10,44,20,45,9,3,5,10,12,0.1,0.1
3605,6,ORD-UNION,1,0,2,20,3,9,3,5,10,12,0.1,0.1
3606,6,CARD,24,9,40,20,47,9,3,5,10,12,0.1,0.1
3607,6,CLF_UNION,26,9,42,20,45,9,3,5,10,12,0.1,0.1
3608,6,ORD-UNION,2,0,3,20,6,9,3,5,10,12,0.1,0.1
3609,6,CARD,25,2,31,20,49,9,3,5,10,12,0.1,0.1
3610,6,CLF_UNION,27,4,35,20,45,9,3,5,10,12,0.1,0.1
3611,6,ORD-UNION,2,0,3,20,13,9,3,5,10,12,0.1,0.1
3612,6,CARD,19,15,38,20,49,9,3,5,10,12,0.1,0.1
3613,6,CLF_UNION,26,11,42,20,45,9,3,5,10,12,0.1,0.1
3614,6,ORD-UNION,1,0,2,20,5,9,3,5,10,12,0.1,0.1
