,budget,model,correct,wrong,total,n_pref_input,n_pref_output,theta_size,theta_additivity,n_items,n_test_subsets,n_tiers,alpha,p
0,1,CARD,3,0,9,1,21,1,1,3,6,3,0.3,0.2
1,1,CARD_COMP,3,0,9,1,21,1,1,3,6,3,0.3,0.2
2,1,CLF_COMP,5,2,27,1,27,1,1,3,6,3,0.3,0.2
3,1,CLF_UNION,5,2,27,1,27,1,1,3,6,3,0.3,0.2
4,1,ORD-INTER,5,2,21,1,21,1,1,3,6,3,0.3,0.2
5,1,ORD-UNION,3,0,9,1,9,1,1,3,6,3,0.3,0.2
6,1,ORD-COMP,3,0,9,1,9,1,1,3,6,3,0.3,0.2
7,1,ORD-COMP,3,0,9,1,9,1,1,3,6,3,0.3,0.2
8,1,CARD,3,0,9,1,21,1,1,3,6,3,0.3,0.2
9,1,CARD_COMP,3,0,9,1,21,1,1,3,6,3,0.3,0.2
10,1,CLF_COMP,5,2,27,1,27,1,1,3,6,3,0.3,0.2
11,1,CLF_UNION,5,2,27,1,27,1,1,3,6,3,0.3,0.2
12,1,ORD-INTER,5,2,21,1,21,1,1,3,6,3,0.3,0.2
13,1,ORD-UNION,3,0,9,1,9,1,1,3,6,3,0.3,0.2
14,1,ORD-COMP,3,0,9,1,9,1,1,3,6,3,0.3,0.2
15,1,ORD-COMP,3,0,9,1,9,1,1,3,6,3,0.3,0.2
16,1,CARD,3,0,9,1,21,1,1,3,6,3,0.3,0.2
17,1,CARD_COMP,3,0,9,1,21,1,1,3,6,3,0.3,0.2
18,1,CLF_COMP,5,2,27,1,27,1,1,3,6,3,0.3,0.2
19,1,CLF_UNION,5,2,27,1,27,1,1,3,6,3,0.3,0.2
20,1,ORD-INTER,5,2,21,1,21,1,1,3,6,3,0.3,0.2
21,1,ORD-UNION,3,0,9,1,9,1,1,3,6,3,0.3,0.2
22,1,ORD-COMP,3,0,9,1,9,1,1,3,6,3,0.3,0.2
23,1,ORD-COMP,3,0,9,1,9,1,1,3,6,3,0.3,0.2
24,1,CARD,3,0,9,1,21,1,1,3,6,3,0.3,0.2
25,1,CARD_COMP,3,0,9,1,21,1,1,3,6,3,0.3,0.2
26,1,CLF_COMP,5,2,27,1,27,1,1,3,6,3,0.3,0.2
27,1,CLF_UNION,5,2,27,1,27,1,1,3,6,3,0.3,0.2
28,1,ORD-INTER,5,2,21,1,21,1,1,3,6,3,0.3,0.2
29,1,ORD-UNION,3,0,9,1,9,1,1,3,6,3,0.3,0.2
30,1,ORD-COMP,3,0,9,1,9,1,1,3,6,3,0.3,0.2
31,1,ORD-COMP,3,0,9,1,9,1,1,3,6,3,0.3,0.2
32,1,CARD,3,0,9,1,21,1,1,3,6,3,0.3,0.2
33,1,CARD_COMP,3,0,9,1,21,1,1,3,6,3,0.3,0.2
34,1,CLF_COMP,5,2,27,1,27,1,1,3,6,3,0.3,0.2
35,1,CLF_UNION,5,2,27,1,27,1,1,3,6,3,0.3,0.2
36,1,ORD-INTER,5,2,21,1,21,1,1,3,6,3,0.3,0.2
37,1,ORD-UNION,3,0,9,1,9,1,1,3,6,3,0.3,0.2
38,1,ORD-COMP,3,0,9,1,9,1,1,3,6,3,0.3,0.2
39,1,ORD-COMP,3,0,9,1,9,1,1,3,6,3,0.3,0.2
40,2,CARD,4,0,12,3,17,2,1,3,6,3,0.3,0.2
41,2,CARD_COMP,4,0,12,3,17,2,1,3,6,3,0.3,0.2
42,2,CLF_COMP,4,0,26,3,27,2,1,3,6,3,0.3,0.2
43,2,CLF_UNION,4,0,26,3,27,2,1,3,6,3,0.3,0.2
44,2,ORD-INTER,4,0,12,3,13,2,1,3,6,3,0.3,0.2
45,2,ORD-UNION,4,0,8,3,9,2,1,3,6,3,0.3,0.2
46,2,ORD-COMP,4,0,8,3,9,2,1,3,6,3,0.3,0.2
47,2,ORD-COMP,4,0,8,3,9,2,1,3,6,3,0.3,0.2
