,budget,model,correct,wrong,total,n_pref_input,n_pref_output,theta_size,theta_additivity,n_items,n_test_subsets,n_tiers,alpha,p
0,1,CARD,17,7,24,1,66,1,1,4,10,13,0.5,0.30000000000000004
1,1,CARD_COMP,17,7,24,1,66,1,1,4,10,13,0.5,0.30000000000000004
2,1,CLF_COMP,36,26,76,1,76,1,1,4,10,13,0.5,0.30000000000000004
3,1,CLF_UNION,36,26,76,1,76,1,1,4,10,13,0.5,0.30000000000000004
4,1,ORD-INTER,36,26,66,1,66,1,1,4,10,13,0.5,0.30000000000000004
5,1,ORD-UNION,17,7,24,1,24,1,1,4,10,13,0.5,0.30000000000000004
6,1,ORD-COMP,17,7,24,1,24,1,1,4,10,13,0.5,0.30000000000000004
7,1,ORD-COMP,17,7,24,1,24,1,1,4,10,13,0.5,0.30000000000000004
8,1,CARD,20,0,21,1,69,1,1,4,10,13,0.5,0.30000000000000004
9,1,CARD_COMP,20,0,21,1,69,1,1,4,10,13,0.5,0.30000000000000004
10,1,CLF_COMP,40,20,79,1,79,1,1,4,10,13,0.5,0.30000000000000004
11,1,CLF_UNION,40,20,79,1,79,1,1,4,10,13,0.5,0.30000000000000004
12,1,ORD-INTER,40,20,69,1,69,1,1,4,10,13,0.5,0.30000000000000004
13,1,ORD-UNION,20,0,21,1,21,1,1,4,10,13,0.5,0.30000000000000004
14,1,ORD-COMP,20,0,21,1,21,1,1,4,10,13,0.5,0.30000000000000004
15,1,ORD-COMP,20,0,21,1,21,1,1,4,10,13,0.5,0.30000000000000004
16,1,CARD,15,5,25,1,65,1,1,4,10,13,0.5,0.30000000000000004
17,1,CARD_COMP,15,5,25,1,65,1,1,4,10,13,0.5,0.30000000000000004
18,1,CLF_COMP,33,23,75,1,75,1,1,4,10,13,0.5,0.30000000000000004
19,1,CLF_UNION,33,23,75,1,75,1,1,4,10,13,0.5,0.30000000000000004
20,1,ORD-INTER,33,23,65,1,65,1,1,4,10,13,0.5,0.30000000000000004
21,1,ORD-UNION,15,5,25,1,25,1,1,4,10,13,0.5,0.30000000000000004
22,1,ORD-COMP,15,5,25,1,25,1,1,4,10,13,0.5,0.30000000000000004
23,1,ORD-COMP,15,5,25,1,25,1,1,4,10,13,0.5,0.30000000000000004
24,1,CARD,19,3,24,1,66,1,1,4,10,13,0.5,0.30000000000000004
25,1,CARD_COMP,19,3,24,1,66,1,1,4,10,13,0.5,0.30000000000000004
26,1,CLF_COMP,36,20,76,1,76,1,1,4,10,13,0.5,0.30000000000000004
27,1,CLF_UNION,36,20,76,1,76,1,1,4,10,13,0.5,0.30000000000000004
28,1,ORD-INTER,36,20,66,1,66,1,1,4,10,13,0.5,0.30000000000000004
29,1,ORD-UNION,19,3,24,1,24,1,1,4,10,13,0.5,0.30000000000000004
30,1,ORD-COMP,19,3,24,1,24,1,1,4,10,13,0.5,0.30000000000000004
31,1,ORD-COMP,19,3,24,1,24,1,1,4,10,13,0.5,0.30000000000000004
32,1,CARD,13,7,21,1,69,1,1,4,10,13,0.5,0.30000000000000004
33,1,CARD_COMP,13,7,21,1,69,1,1,4,10,13,0.5,0.30000000000000004
34,1,CLF_COMP,33,27,79,1,79,1,1,4,10,13,0.5,0.30000000000000004
35,1,CLF_UNION,33,27,79,1,79,1,1,4,10,13,0.5,0.30000000000000004
36,1,ORD-INTER,33,27,69,1,69,1,1,4,10,13,0.5,0.30000000000000004
37,1,ORD-UNION,13,7,21,1,21,1,1,4,10,13,0.5,0.30000000000000004
38,1,ORD-COMP,13,7,21,1,21,1,1,4,10,13,0.5,0.30000000000000004
39,1,ORD-COMP,13,7,21,1,21,1,1,4,10,13,0.5,0.30000000000000004
40,2,CARD,24,7,35,3,54,2,1,4,10,13,0.5,0.30000000000000004
41,2,CARD_COMP,24,7,35,3,54,2,1,4,10,13,0.5,0.30000000000000004
42,2,CLF_COMP,36,20,71,3,72,2,1,4,10,13,0.5,0.30000000000000004
43,2,CLF_UNION,36,20,71,3,72,2,1,4,10,13,0.5,0.30000000000000004
44,2,ORD-INTER,29,13,45,3,46,2,1,4,10,13,0.5,0.30000000000000004
45,2,ORD-UNION,20,4,27,3,28,2,1,4,10,13,0.5,0.30000000000000004
46,2,ORD-COMP,20,4,27,3,28,2,1,4,10,13,0.5,0.30000000000000004
47,2,ORD-COMP,20,4,27,3,28,2,1,4,10,13,0.5,0.30000000000000004
48,2,CARD,23,6,36,3,53,2,1,4,10,13,0.5,0.30000000000000004
49,2,CARD_COMP,23,6,36,3,53,2,1,4,10,13,0.5,0.30000000000000004
50,2,CLF_COMP,33,16,68,3,69,2,1,4,10,13,0.5,0.30000000000000004
51,2,CLF_UNION,33,16,68,3,69,2,1,4,10,13,0.5,0.30000000000000004
52,2,ORD-INTER,29,12,46,3,47,2,1,4,10,13,0.5,0.30000000000000004
53,2,ORD-UNION,21,4,30,3,31,2,1,4,10,13,0.5,0.30000000000000004
54,2,ORD-COMP,21,4,30,3,31,2,1,4,10,13,0.5,0.30000000000000004
55,2,ORD-COMP,21,4,30,3,31,2,1,4,10,13,0.5,0.30000000000000004
56,2,CARD,21,10,36,3,54,2,1,4,10,13,0.5,0.30000000000000004
57,2,CARD_COMP,21,10,36,3,54,2,1,4,10,13,0.5,0.30000000000000004
58,2,CLF_COMP,35,21,73,3,73,2,1,4,10,13,0.5,0.30000000000000004
59,2,CLF_UNION,35,21,73,3,73,2,1,4,10,13,0.5,0.30000000000000004
60,2,ORD-INTER,28,14,45,3,45,2,1,4,10,13,0.5,0.30000000000000004
61,2,ORD-UNION,19,5,27,3,27,2,1,4,10,13,0.5,0.30000000000000004
62,2,ORD-COMP,19,5,27,3,27,2,1,4,10,13,0.5,0.30000000000000004
63,2,ORD-COMP,19,5,27,3,27,2,1,4,10,13,0.5,0.30000000000000004
64,2,CARD,30,3,37,3,53,2,1,4,10,13,0.5,0.30000000000000004
65,2,CARD_COMP,30,3,37,3,53,2,1,4,10,13,0.5,0.30000000000000004
66,2,CLF_COMP,39,15,69,3,69,2,1,4,10,13,0.5,0.30000000000000004
67,2,CLF_UNION,39,15,69,3,69,2,1,4,10,13,0.5,0.30000000000000004
68,2,ORD-INTER,34,10,47,3,47,2,1,4,10,13,0.5,0.30000000000000004
69,2,ORD-UNION,26,2,31,3,31,2,1,4,10,13,0.5,0.30000000000000004
70,2,ORD-COMP,26,2,31,3,31,2,1,4,10,13,0.5,0.30000000000000004
71,2,ORD-COMP,26,2,31,3,31,2,1,4,10,13,0.5,0.30000000000000004
72,2,CARD,24,7,34,3,55,2,1,4,10,13,0.5,0.30000000000000004
73,2,CARD_COMP,24,7,34,3,55,2,1,4,10,13,0.5,0.30000000000000004
74,2,CLF_COMP,37,19,72,3,73,2,1,4,10,13,0.5,0.30000000000000004
75,2,CLF_UNION,37,19,72,3,73,2,1,4,10,13,0.5,0.30000000000000004
76,2,ORD-INTER,30,12,46,3,47,2,1,4,10,13,0.5,0.30000000000000004
77,2,ORD-UNION,21,3,26,3,27,2,1,4,10,13,0.5,0.30000000000000004
78,2,ORD-COMP,21,3,26,3,27,2,1,4,10,13,0.5,0.30000000000000004
79,2,ORD-COMP,21,3,26,3,27,2,1,4,10,13,0.5,0.30000000000000004
80,3,CARD,21,8,34,6,53,3,1,4,10,13,0.5,0.30000000000000004
81,3,CARD_COMP,21,8,34,6,53,3,1,4,10,13,0.5,0.30000000000000004
82,3,CLF_COMP,36,15,68,6,71,3,1,4,10,13,0.5,0.30000000000000004
83,3,CLF_UNION,36,15,68,6,71,3,1,4,10,13,0.5,0.30000000000000004
84,3,ORD-INTER,20,4,26,6,29,3,1,4,10,13,0.5,0.30000000000000004
85,3,ORD-UNION,16,0,18,6,21,3,1,4,10,13,0.5,0.30000000000000004
86,3,ORD-COMP,16,0,18,6,21,3,1,4,10,13,0.5,0.30000000000000004
87,3,ORD-COMP,16,0,18,6,21,3,1,4,10,13,0.5,0.30000000000000004
88,3,CARD,27,7,36,6,51,3,1,4,10,13,0.5,0.30000000000000004
89,3,CARD_COMP,27,7,36,6,51,3,1,4,10,13,0.5,0.30000000000000004
90,3,CLF_COMP,37,14,65,6,68,3,1,4,10,13,0.5,0.30000000000000004
91,3,CLF_UNION,37,14,65,6,68,3,1,4,10,13,0.5,0.30000000000000004
92,3,ORD-INTER,21,4,25,6,28,3,1,4,10,13,0.5,0.30000000000000004
93,3,ORD-UNION,18,1,19,6,22,3,1,4,10,13,0.5,0.30000000000000004
94,3,ORD-COMP,18,1,19,6,22,3,1,4,10,13,0.5,0.30000000000000004
95,3,ORD-COMP,18,1,19,6,22,3,1,4,10,13,0.5,0.30000000000000004
96,3,CARD,21,5,35,6,52,3,1,4,10,13,0.5,0.30000000000000004
97,3,CARD_COMP,21,5,35,6,52,3,1,4,10,13,0.5,0.30000000000000004
