,budget,model,correct,wrong,total,n_pref_input,n_pref_output,theta_size,theta_additivity,n_items,n_test_subsets,n_tiers,alpha,p
0,1,CARD,20,0,25,1,65,1,1,4,10,3,0.30000000000000004,0.5
1,1,CARD_COMP,20,0,25,1,65,1,1,4,10,3,0.30000000000000004,0.5
2,1,CLF_COMP,27,7,75,1,75,1,1,4,10,3,0.30000000000000004,0.5
3,1,CLF_UNION,27,7,75,1,75,1,1,4,10,3,0.30000000000000004,0.5
4,1,ORD-INTER,27,7,65,1,65,1,1,4,10,3,0.30000000000000004,0.5
5,1,ORD-UNION,20,0,25,1,25,1,1,4,10,3,0.30000000000000004,0.5
6,1,ORD-COMP,20,0,25,1,25,1,1,4,10,3,0.30000000000000004,0.5
7,1,ORD-COMP,20,0,25,1,25,1,1,4,10,3,0.30000000000000004,0.5
8,1,CARD,20,0,24,1,66,1,1,4,10,3,0.30000000000000004,0.5
9,1,CARD_COMP,20,0,24,1,66,1,1,4,10,3,0.30000000000000004,0.5
10,1,CLF_COMP,29,9,76,1,76,1,1,4,10,3,0.30000000000000004,0.5
11,1,CLF_UNION,29,9,76,1,76,1,1,4,10,3,0.30000000000000004,0.5
12,1,ORD-INTER,29,9,66,1,66,1,1,4,10,3,0.30000000000000004,0.5
13,1,ORD-UNION,20,0,24,1,24,1,1,4,10,3,0.30000000000000004,0.5
14,1,ORD-COMP,20,0,24,1,24,1,1,4,10,3,0.30000000000000004,0.5
15,1,ORD-COMP,20,0,24,1,24,1,1,4,10,3,0.30000000000000004,0.5
16,1,CARD,20,0,25,1,65,1,1,4,10,3,0.30000000000000004,0.5
17,1,CARD_COMP,20,0,25,1,65,1,1,4,10,3,0.30000000000000004,0.5
18,1,CLF_COMP,24,4,75,1,75,1,1,4,10,3,0.30000000000000004,0.5
19,1,CLF_UNION,24,4,75,1,75,1,1,4,10,3,0.30000000000000004,0.5
20,1,ORD-INTER,24,4,65,1,65,1,1,4,10,3,0.30000000000000004,0.5
21,1,ORD-UNION,20,0,25,1,25,1,1,4,10,3,0.30000000000000004,0.5
22,1,ORD-COMP,20,0,25,1,25,1,1,4,10,3,0.30000000000000004,0.5
23,1,ORD-COMP,20,0,25,1,25,1,1,4,10,3,0.30000000000000004,0.5
24,1,CARD,20,0,25,1,65,1,1,4,10,3,0.30000000000000004,0.5
25,1,CARD_COMP,20,0,25,1,65,1,1,4,10,3,0.30000000000000004,0.5
26,1,CLF_COMP,27,7,75,1,75,1,1,4,10,3,0.30000000000000004,0.5
27,1,CLF_UNION,27,7,75,1,75,1,1,4,10,3,0.30000000000000004,0.5
28,1,ORD-INTER,27,7,65,1,65,1,1,4,10,3,0.30000000000000004,0.5
29,1,ORD-UNION,20,0,25,1,25,1,1,4,10,3,0.30000000000000004,0.5
30,1,ORD-COMP,20,0,25,1,25,1,1,4,10,3,0.30000000000000004,0.5
31,1,ORD-COMP,20,0,25,1,25,1,1,4,10,3,0.30000000000000004,0.5
32,1,CARD,20,0,24,1,66,1,1,4,10,3,0.30000000000000004,0.5
33,1,CARD_COMP,20,0,24,1,66,1,1,4,10,3,0.30000000000000004,0.5
34,1,CLF_COMP,29,9,76,1,76,1,1,4,10,3,0.30000000000000004,0.5
35,1,CLF_UNION,29,9,76,1,76,1,1,4,10,3,0.30000000000000004,0.5
36,1,ORD-INTER,29,9,66,1,66,1,1,4,10,3,0.30000000000000004,0.5
37,1,ORD-UNION,20,0,24,1,24,1,1,4,10,3,0.30000000000000004,0.5
38,1,ORD-COMP,20,0,24,1,24,1,1,4,10,3,0.30000000000000004,0.5
39,1,ORD-COMP,20,0,24,1,24,1,1,4,10,3,0.30000000000000004,0.5
40,2,CARD,19,0,36,3,54,2,1,4,10,3,0.30000000000000004,0.5
41,2,CARD_COMP,19,0,36,3,54,2,1,4,10,3,0.30000000000000004,0.5
42,2,CLF_COMP,21,8,73,3,73,2,1,4,10,3,0.30000000000000004,0.5
43,2,CLF_UNION,21,8,73,3,73,2,1,4,10,3,0.30000000000000004,0.5
44,2,ORD-INTER,15,2,45,3,45,2,1,4,10,3,0.30000000000000004,0.5
45,2,ORD-UNION,13,0,27,3,27,2,1,4,10,3,0.30000000000000004,0.5
46,2,ORD-COMP,13,0,27,3,27,2,1,4,10,3,0.30000000000000004,0.5
47,2,ORD-COMP,13,0,27,3,27,2,1,4,10,3,0.30000000000000004,0.5
48,2,CARD,24,0,36,3,53,2,1,4,10,3,0.30000000000000004,0.5
49,2,CARD_COMP,24,0,36,3,53,2,1,4,10,3,0.30000000000000004,0.5
50,2,CLF_COMP,28,8,68,3,69,2,1,4,10,3,0.30000000000000004,0.5
51,2,CLF_UNION,28,8,68,3,69,2,1,4,10,3,0.30000000000000004,0.5
52,2,ORD-INTER,24,4,46,3,47,2,1,4,10,3,0.30000000000000004,0.5
53,2,ORD-UNION,20,0,30,3,31,2,1,4,10,3,0.30000000000000004,0.5
