,budget,model,correct,wrong,total,n_pref_input,n_pref_output,theta_size,theta_additivity,n_items,n_test_subsets,n_tiers,alpha,p
0,1,CARD,17,1,25,1,65,1,1,4,10,3,0.30000000000000004,0.9
1,1,CARD_COMP,17,1,25,1,65,1,1,4,10,3,0.30000000000000004,0.9
2,1,CLF_COMP,28,12,75,1,75,1,1,4,10,3,0.30000000000000004,0.9
3,1,CLF_UNION,28,12,75,1,75,1,1,4,10,3,0.30000000000000004,0.9
4,1,ORD-INTER,28,12,65,1,65,1,1,4,10,3,0.30000000000000004,0.9
5,1,ORD-UNION,17,1,25,1,25,1,1,4,10,3,0.30000000000000004,0.9
6,1,ORD-COMP,17,1,25,1,25,1,1,4,10,3,0.30000000000000004,0.9
7,1,ORD-COMP,17,1,25,1,25,1,1,4,10,3,0.30000000000000004,0.9
8,1,CARD,16,1,24,1,66,1,1,4,10,3,0.30000000000000004,0.9
9,1,CARD_COMP,16,1,24,1,66,1,1,4,10,3,0.30000000000000004,0.9
10,1,CLF_COMP,28,13,76,1,76,1,1,4,10,3,0.30000000000000004,0.9
11,1,CLF_UNION,28,13,76,1,76,1,1,4,10,3,0.30000000000000004,0.9
12,1,ORD-INTER,28,13,66,1,66,1,1,4,10,3,0.30000000000000004,0.9
13,1,ORD-UNION,16,1,24,1,24,1,1,4,10,3,0.30000000000000004,0.9
14,1,ORD-COMP,16,1,24,1,24,1,1,4,10,3,0.30000000000000004,0.9
15,1,ORD-COMP,16,1,24,1,24,1,1,4,10,3,0.30000000000000004,0.9
16,1,CARD,17,1,25,1,65,1,1,4,10,3,0.30000000000000004,0.9
17,1,CARD_COMP,17,1,25,1,65,1,1,4,10,3,0.30000000000000004,0.9
18,1,CLF_COMP,28,12,75,1,75,1,1,4,10,3,0.30000000000000004,0.9
19,1,CLF_UNION,28,12,75,1,75,1,1,4,10,3,0.30000000000000004,0.9
20,1,ORD-INTER,28,12,65,1,65,1,1,4,10,3,0.30000000000000004,0.9
21,1,ORD-UNION,17,1,25,1,25,1,1,4,10,3,0.30000000000000004,0.9
22,1,ORD-COMP,17,1,25,1,25,1,1,4,10,3,0.30000000000000004,0.9
23,1,ORD-COMP,17,1,25,1,25,1,1,4,10,3,0.30000000000000004,0.9
24,1,CARD,16,1,25,1,65,1,1,4,10,3,0.30000000000000004,0.9
25,1,CARD_COMP,16,1,25,1,65,1,1,4,10,3,0.30000000000000004,0.9
26,1,CLF_COMP,24,9,75,1,75,1,1,4,10,3,0.30000000000000004,0.9
27,1,CLF_UNION,24,9,75,1,75,1,1,4,10,3,0.30000000000000004,0.9
28,1,ORD-INTER,24,9,65,1,65,1,1,4,10,3,0.30000000000000004,0.9
29,1,ORD-UNION,16,1,25,1,25,1,1,4,10,3,0.30000000000000004,0.9
30,1,ORD-COMP,16,1,25,1,25,1,1,4,10,3,0.30000000000000004,0.9
31,1,ORD-COMP,16,1,25,1,25,1,1,4,10,3,0.30000000000000004,0.9
32,1,CARD,16,1,24,1,66,1,1,4,10,3,0.30000000000000004,0.9
33,1,CARD_COMP,16,1,24,1,66,1,1,4,10,3,0.30000000000000004,0.9
34,1,CLF_COMP,28,13,76,1,76,1,1,4,10,3,0.30000000000000004,0.9
35,1,CLF_UNION,28,13,76,1,76,1,1,4,10,3,0.30000000000000004,0.9
36,1,ORD-INTER,28,13,66,1,66,1,1,4,10,3,0.30000000000000004,0.9
37,1,ORD-UNION,16,1,24,1,24,1,1,4,10,3,0.30000000000000004,0.9
38,1,ORD-COMP,16,1,24,1,24,1,1,4,10,3,0.30000000000000004,0.9
39,1,ORD-COMP,16,1,24,1,24,1,1,4,10,3,0.30000000000000004,0.9
40,2,CARD,19,0,36,3,54,2,1,4,10,3,0.30000000000000004,0.9
41,2,CARD_COMP,19,0,36,3,54,2,1,4,10,3,0.30000000000000004,0.9
42,2,CLF_COMP,21,8,73,3,73,2,1,4,10,3,0.30000000000000004,0.9
43,2,CLF_UNION,21,8,73,3,73,2,1,4,10,3,0.30000000000000004,0.9
44,2,ORD-INTER,15,2,45,3,45,2,1,4,10,3,0.30000000000000004,0.9
45,2,ORD-UNION,13,0,27,3,27,2,1,4,10,3,0.30000000000000004,0.9
46,2,ORD-COMP,13,0,27,3,27,2,1,4,10,3,0.30000000000000004,0.9
47,2,ORD-COMP,13,0,27,3,27,2,1,4,10,3,0.30000000000000004,0.9
48,2,CARD,24,0,36,3,53,2,1,4,10,3,0.30000000000000004,0.9
49,2,CARD_COMP,24,0,36,3,53,2,1,4,10,3,0.30000000000000004,0.9
50,2,CLF_COMP,28,8,68,3,69,2,1,4,10,3,0.30000000000000004,0.9
51,2,CLF_UNION,28,8,68,3,69,2,1,4,10,3,0.30000000000000004,0.9
52,2,ORD-INTER,24,4,46,3,47,2,1,4,10,3,0.30000000000000004,0.9
53,2,ORD-UNION,20,0,30,3,31,2,1,4,10,3,0.30000000000000004,0.9
54,2,ORD-COMP,20,0,30,3,31,2,1,4,10,3,0.30000000000000004,0.9
55,2,ORD-COMP,20,0,30,3,31,2,1,4,10,3,0.30000000000000004,0.9
56,2,CARD,22,1,36,3,54,2,1,4,10,3,0.30000000000000004,0.9
57,2,CARD_COMP,22,1,36,3,54,2,1,4,10,3,0.30000000000000004,0.9
58,2,CLF_COMP,27,9,73,3,73,2,1,4,10,3,0.30000000000000004,0.9
59,2,CLF_UNION,27,9,73,3,73,2,1,4,10,3,0.30000000000000004,0.9
60,2,ORD-INTER,22,4,45,3,45,2,1,4,10,3,0.30000000000000004,0.9
61,2,ORD-UNION,18,0,27,3,27,2,1,4,10,3,0.30000000000000004,0.9
62,2,ORD-COMP,18,0,27,3,27,2,1,4,10,3,0.30000000000000004,0.9
63,2,ORD-COMP,18,0,27,3,27,2,1,4,10,3,0.30000000000000004,0.9
64,2,CARD,18,1,34,3,55,2,1,4,10,3,0.30000000000000004,0.9
65,2,CARD_COMP,18,1,34,3,55,2,1,4,10,3,0.30000000000000004,0.9
66,2,CLF_COMP,24,12,76,3,77,2,1,4,10,3,0.30000000000000004,0.9
67,2,CLF_UNION,24,12,76,3,77,2,1,4,10,3,0.30000000000000004,0.9
68,2,ORD-INTER,17,5,42,3,43,2,1,4,10,3,0.30000000000000004,0.9
69,2,ORD-UNION,12,0,22,3,23,2,1,4,10,3,0.30000000000000004,0.9
70,2,ORD-COMP,12,0,22,3,23,2,1,4,10,3,0.30000000000000004,0.9
71,2,ORD-COMP,12,0,22,3,23,2,1,4,10,3,0.30000000000000004,0.9
72,2,CARD,23,0,34,3,55,2,1,4,10,3,0.30000000000000004,0.9
73,2,CARD_COMP,23,0,34,3,55,2,1,4,10,3,0.30000000000000004,0.9
74,2,CLF_COMP,28,8,68,3,69,2,1,4,10,3,0.30000000000000004,0.9
75,2,CLF_UNION,28,8,68,3,69,2,1,4,10,3,0.30000000000000004,0.9
76,2,ORD-INTER,25,5,50,3,51,2,1,4,10,3,0.30000000000000004,0.9
77,2,ORD-UNION,20,0,30,3,31,2,1,4,10,3,0.30000000000000004,0.9
78,2,ORD-COMP,20,0,30,3,31,2,1,4,10,3,0.30000000000000004,0.9
79,2,ORD-COMP,20,0,30,3,31,2,1,4,10,3,0.30000000000000004,0.9
80,3,CARD,22,0,33,5,55,2,1,4,10,3,0.30000000000000004,0.9
81,3,CARD_COMP,22,0,33,5,55,2,1,4,10,3,0.30000000000000004,0.9
82,3,CLF_COMP,27,8,67,5,69,2,1,4,10,3,0.30000000000000004,0.9
83,3,CLF_UNION,27,8,67,5,69,2,1,4,10,3,0.30000000000000004,0.9
84,3,ORD-INTER,24,5,49,5,51,2,1,4,10,3,0.30000000000000004,0.9
85,3,ORD-UNION,19,0,29,5,31,2,1,4,10,3,0.30000000000000004,0.9
86,3,ORD-COMP,19,0,29,5,31,2,1,4,10,3,0.30000000000000004,0.9
87,3,ORD-COMP,19,0,29,5,31,2,1,4,10,3,0.30000000000000004,0.9
88,3,CARD,23,0,34,5,54,2,1,4,10,3,0.30000000000000004,0.9
89,3,CARD_COMP,23,0,34,5,54,2,1,4,10,3,0.30000000000000004,0.9
90,3,CLF_COMP,27,10,70,5,72,2,1,4,10,3,0.30000000000000004,0.9
91,3,CLF_UNION,27,10,70,5,72,2,1,4,10,3,0.30000000000000004,0.9
92,3,ORD-INTER,21,4,44,5,46,2,1,4,10,3,0.30000000000000004,0.9
93,3,ORD-UNION,17,0,26,5,28,2,1,4,10,3,0.30000000000000004,0.9
94,3,ORD-COMP,17,0,26,5,28,2,1,4,10,3,0.30000000000000004,0.9
95,3,ORD-COMP,17,0,26,5,28,2,1,4,10,3,0.30000000000000004,0.9
96,3,CARD,22,1,36,5,53,2,1,4,10,3,0.30000000000000004,0.9
97,3,CARD_COMP,22,1,36,5,53,2,1,4,10,3,0.30000000000000004,0.9
98,3,CLF_COMP,28,8,68,5,69,2,1,4,10,3,0.30000000000000004,0.9
99,3,CLF_UNION,28,8,68,5,69,2,1,4,10,3,0.30000000000000004,0.9
100,3,ORD-INTER,25,5,46,5,47,2,1,4,10,3,0.30000000000000004,0.9
101,3,ORD-UNION,20,0,30,5,31,2,1,4,10,3,0.30000000000000004,0.9
102,3,ORD-COMP,20,0,30,5,31,2,1,4,10,3,0.30000000000000004,0.9
103,3,ORD-COMP,20,0,30,5,31,2,1,4,10,3,0.30000000000000004,0.9
104,3,CARD,23,0,33,5,55,2,1,4,10,3,0.30000000000000004,0.9
105,3,CARD_COMP,23,0,33,5,55,2,1,4,10,3,0.30000000000000004,0.9
106,3,CLF_COMP,27,13,75,5,77,2,1,4,10,3,0.30000000000000004,0.9
107,3,CLF_UNION,27,13,75,5,77,2,1,4,10,3,0.30000000000000004,0.9
108,3,ORD-INTER,18,4,41,5,43,2,1,4,10,3,0.30000000000000004,0.9
109,3,ORD-UNION,14,0,21,5,23,2,1,4,10,3,0.30000000000000004,0.9
110,3,ORD-COMP,14,0,21,5,23,2,1,4,10,3,0.30000000000000004,0.9
111,3,ORD-COMP,14,0,21,5,23,2,1,4,10,3,0.30000000000000004,0.9
112,3,CARD,25,0,35,5,55,2,1,4,10,3,0.30000000000000004,0.9
113,3,CARD_COMP,25,0,35,5,55,2,1,4,10,3,0.30000000000000004,0.9
114,3,CLF_COMP,29,13,77,5,77,2,1,4,10,3,0.30000000000000004,0.9
115,3,CLF_UNION,29,13,77,5,77,2,1,4,10,3,0.30000000000000004,0.9
116,3,ORD-INTER,20,4,43,5,43,2,1,4,10,3,0.30000000000000004,0.9
117,3,ORD-UNION,16,0,23,5,23,2,1,4,10,3,0.30000000000000004,0.9
118,3,ORD-COMP,16,0,23,5,23,2,1,4,10,3,0.30000000000000004,0.9
119,3,ORD-COMP,16,0,23,5,23,2,1,4,10,3,0.30000000000000004,0.9
120,4,CARD,17,3,38,8,48,4,1,4,10,3,0.30000000000000004,0.9
121,4,CARD_COMP,17,3,38,8,48,4,1,4,10,3,0.30000000000000004,0.9
122,4,CLF_COMP,20,3,53,8,57,4,1,4,10,3,0.30000000000000004,0.9
123,4,CLF_UNION,20,3,53,8,57,4,1,4,10,3,0.30000000000000004,0.9
124,4,ORD-INTER,11,1,22,8,26,4,1,4,10,3,0.30000000000000004,0.9
125,4,ORD-UNION,11,1,22,8,26,4,1,4,10,3,0.30000000000000004,0.9
126,4,ORD-COMP,11,1,22,8,26,4,1,4,10,3,0.30000000000000004,0.9
127,4,ORD-COMP,11,1,22,8,26,4,1,4,10,3,0.30000000000000004,0.9
128,4,CARD,20,1,42,8,48,4,1,4,10,3,0.30000000000000004,0.9
129,4,CARD_COMP,20,1,42,8,48,4,1,4,10,3,0.30000000000000004,0.9
130,4,CLF_COMP,22,2,56,8,56,4,1,4,10,3,0.30000000000000004,0.9
131,4,CLF_UNION,22,2,56,8,56,4,1,4,10,3,0.30000000000000004,0.9
132,4,ORD-INTER,14,1,28,8,28,4,1,4,10,3,0.30000000000000004,0.9
133,4,ORD-UNION,14,1,28,8,28,4,1,4,10,3,0.30000000000000004,0.9
134,4,ORD-COMP,14,1,28,8,28,4,1,4,10,3,0.30000000000000004,0.9
135,4,ORD-COMP,14,1,28,8,28,4,1,4,10,3,0.30000000000000004,0.9
136,4,CARD,27,0,42,8,46,4,1,4,10,3,0.30000000000000004,0.9
137,4,CARD_COMP,27,0,42,8,46,4,1,4,10,3,0.30000000000000004,0.9
138,4,CLF_COMP,27,0,53,8,55,4,1,4,10,3,0.30000000000000004,0.9
139,4,CLF_UNION,27,0,53,8,55,4,1,4,10,3,0.30000000000000004,0.9
140,4,ORD-INTER,22,0,30,8,32,4,1,4,10,3,0.30000000000000004,0.9
141,4,ORD-UNION,22,0,30,8,32,4,1,4,10,3,0.30000000000000004,0.9
142,4,ORD-COMP,22,0,30,8,32,4,1,4,10,3,0.30000000000000004,0.9
143,4,ORD-COMP,22,0,30,8,32,4,1,4,10,3,0.30000000000000004,0.9
144,4,CARD,23,3,41,8,47,4,1,4,10,3,0.30000000000000004,0.9
145,4,CARD_COMP,23,3,41,8,47,4,1,4,10,3,0.30000000000000004,0.9
146,4,CLF_COMP,26,2,54,8,56,4,1,4,10,3,0.30000000000000004,0.9
147,4,CLF_UNION,26,2,54,8,56,4,1,4,10,3,0.30000000000000004,0.9
148,4,ORD-INTER,18,1,25,8,27,4,1,4,10,3,0.30000000000000004,0.9
149,4,ORD-UNION,18,1,25,8,27,4,1,4,10,3,0.30000000000000004,0.9
150,4,ORD-COMP,18,1,25,8,27,4,1,4,10,3,0.30000000000000004,0.9
151,4,ORD-COMP,18,1,25,8,27,4,1,4,10,3,0.30000000000000004,0.9
152,4,CARD,20,2,38,8,48,4,1,4,10,3,0.30000000000000004,0.9
153,4,CARD_COMP,20,2,38,8,48,4,1,4,10,3,0.30000000000000004,0.9
154,4,CLF_COMP,23,1,52,8,56,4,1,4,10,3,0.30000000000000004,0.9
155,4,CLF_UNION,23,1,52,8,56,4,1,4,10,3,0.30000000000000004,0.9
