,budget,model,correct,wrong,total,n_pref_input,n_pref_output,theta_size,theta_additivity,n_items,n_test_subsets,n_tiers,alpha,p
0,1,CARD,42,2,49,1,133,1,1,4,14,9,0.1,0.9
1,1,CARD_COMP,42,2,49,1,133,1,1,4,14,9,0.1,0.9
2,1,CLF_COMP,80,40,147,1,147,1,1,4,14,9,0.1,0.9
3,1,CLF_UNION,80,40,147,1,147,1,1,4,14,9,0.1,0.9
4,1,ORD-INTER,80,40,133,1,133,1,1,4,14,9,0.1,0.9
5,1,ORD-UNION,42,2,49,1,49,1,1,4,14,9,0.1,0.9
6,1,ORD-COMP,42,2,49,1,49,1,1,4,14,9,0.1,0.9
7,1,ORD-COMP,42,2,49,1,49,1,1,4,14,9,0.1,0.9
8,2,CARD,58,8,72,3,109,2,1,4,14,9,0.1,0.9
9,2,CARD_COMP,58,8,72,3,109,2,1,4,14,9,0.1,0.9
10,2,CLF_COMP,75,35,138,3,139,2,1,4,14,9,0.1,0.9
11,2,CLF_UNION,75,35,138,3,139,2,1,4,14,9,0.1,0.9
12,2,ORD-INTER,61,21,92,3,93,2,1,4,14,9,0.1,0.9
13,2,ORD-UNION,46,6,56,3,57,2,1,4,14,9,0.1,0.9
14,2,ORD-COMP,46,6,56,3,57,2,1,4,14,9,0.1,0.9
15,2,ORD-COMP,46,6,56,3,57,2,1,4,14,9,0.1,0.9
16,3,CARD,65,2,74,6,105,3,1,4,14,9,0.1,0.9
17,3,CARD_COMP,65,2,74,6,105,3,1,4,14,9,0.1,0.9
18,3,CLF_COMP,73,35,136,6,139,3,1,4,14,9,0.1,0.9
19,3,CLF_UNION,73,35,136,6,139,3,1,4,14,9,0.1,0.9
20,3,ORD-INTER,57,4,70,6,73,3,1,4,14,9,0.1,0.9
21,3,ORD-UNION,53,0,58,6,61,3,1,4,14,9,0.1,0.9
22,3,ORD-COMP,53,0,58,6,61,3,1,4,14,9,0.1,0.9
23,3,ORD-COMP,53,0,58,6,61,3,1,4,14,9,0.1,0.9
24,4,CARD,55,18,80,9,97,3,1,4,14,9,0.1,0.9
